metabolite,platform_name,super_pathway,sub_pathway,challenge.x,p_value_fasting,significant.x,challenge.y,p_value_pat,significant.y,challenge,p_value_oltt,significant
methionine sulfoxide,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.00233814584135965,FALSE,PAT,5.63067351158788e-13,TRUE,OLTT,9.57492557154863e-54,TRUE
methyl glucopyranoside (alpha + beta),Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,1.51483715080033e-26,TRUE,PAT,0.176832328627971,FALSE,OLTT,1.38525919983045e-05,TRUE
methyl indole-3-acetate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,0.00129321016729248,FALSE,PAT,0.000276012745771135,FALSE,OLTT,4.68042200462791e-05,TRUE
methyl-4-hydroxybenzoate sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,Fasting,1.50328115065486e-10,TRUE,PAT,1.94368427962808e-07,TRUE,OLTT,1.52731290138352e-08,TRUE
methylmalonate (mma),Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (also BCAA Metabolism),Fasting,1.82863197675229e-06,TRUE,PAT,3.47807534356096e-08,TRUE,OLTT,3.11734885146701e-07,TRUE
methylsuccinate,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.00428582867815004,FALSE,PAT,6.3788363693502e-05,TRUE,OLTT,0.041448233459488,FALSE
methylsuccinoylcarnitine (1),Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,1.21790899907335e-12,TRUE,PAT,0.187304967419654,FALSE,OLTT,0.408395346423435,FALSE
myo-inositol,Metabolon HD4 [nt-ms],Lipids,Inositol Metabolism,Fasting,0.193518897059589,FALSE,PAT,0.0144208796207018,FALSE,OLTT,0.0118896932193204,FALSE
myristoleoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,3.4961034548937e-23,TRUE,PAT,2.27897226628915e-10,TRUE,OLTT,5.82045706065786e-28,TRUE
myristoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,2.90457404751484e-19,TRUE,PAT,1.77286840407141e-11,TRUE,OLTT,2.49003737346314e-15,TRUE
n-acetyl-1-methylhistidine,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,Fasting,0.00520058628735114,FALSE,PAT,0.00159377922353556,FALSE,OLTT,0.000278892381874694,FALSE
n-acetyl-3-methylhistidine,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,Fasting,1.28474262608931e-05,TRUE,PAT,0.719236572864269,FALSE,OLTT,0.0505174702124096,FALSE
n-acetyl-aspartyl-glutamate (naag),Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,0.538067797400888,FALSE,PAT,0.0018057069760429,FALSE,OLTT,0.461600335200645,FALSE
n-acetyl-beta-alanine,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Uracil containing",Fasting,6.46137135579583e-06,TRUE,PAT,0.00180278476206256,FALSE,OLTT,0.85610268311257,FALSE
n-acetyl-cadaverine,Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,Fasting,0.173355332476884,FALSE,PAT,0.039449323801575,FALSE,OLTT,0.0180866765172174,FALSE
n-acetylalanine,Metabolon HD4 [nt-ms],Amino Acids,Alanine and Aspartate Metabolism,Fasting,0.00569997536129548,FALSE,PAT,0.00386681814844905,FALSE,OLTT,0.0046659496039846,FALSE
n-acetylalliin,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,4.36117669114375e-30,TRUE,PAT,0.00794916415234299,FALSE,OLTT,1.31593294889658e-28,TRUE
n-acetylarginine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,5.57947950721104e-06,TRUE,PAT,0.248939296197534,FALSE,OLTT,1.03976146390711e-11,TRUE
n-acetylaspartate (naa),Metabolon HD4 [nt-ms],Amino Acids,Alanine and Aspartate Metabolism,Fasting,0.00058042601156991,FALSE,PAT,0.0617188453220165,FALSE,OLTT,0.250897503047122,FALSE
n-acetylcarnosine,Metabolon HD4 [nt-ms],Peptides,Dipeptide Derivative,Fasting,0.000129813961205923,FALSE,PAT,0.265071541756914,FALSE,OLTT,7.9261893400244e-13,TRUE
n-acetylcitrulline,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,0.105167047522998,FALSE,PAT,0.021709493859449,FALSE,OLTT,6.45900147868758e-05,TRUE
n-acetylglucosaminylasparagine,Metabolon HD4 [nt-ms],Carbohydrates,Aminosugar Metabolism,Fasting,0.964469821873566,FALSE,PAT,0.499049239856529,FALSE,OLTT,0.451187274159606,FALSE
n-acetylglutamate,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,7.25257173486011e-09,TRUE,PAT,2.29677695581957e-11,TRUE,OLTT,5.10308709554176e-23,TRUE
n-acetylglutamine,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,0.00412694486886769,FALSE,PAT,0.000109257093846743,FALSE,OLTT,0.596314274367116,FALSE
n-acetylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,1.67824593966112e-30,TRUE,PAT,5.02754530790065e-35,TRUE,OLTT,3.21503991811297e-15,TRUE
n-acetylhistidine,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,Fasting,0.377032161910014,FALSE,PAT,0.540478998260494,FALSE,OLTT,0.246908855100511,FALSE
n-acetylisoleucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.00785044349803437,FALSE,PAT,0.00219106047867014,FALSE,OLTT,0.00368393078084144,FALSE
n-acetylkynurenine (2),Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,2.53874662059274e-10,TRUE,PAT,7.63854268665147e-07,TRUE,OLTT,8.00056517964394e-15,TRUE
n-acetylleucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.000175981177543801,FALSE,PAT,2.46235797794654e-07,TRUE,OLTT,0.000621861548173689,FALSE
n-acetylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.00365851979393638,FALSE,PAT,5.71487066644503e-18,TRUE,OLTT,0.137339252207707,FALSE
n-acetylneuraminate,Metabolon HD4 [nt-ms],Carbohydrates,Aminosugar Metabolism,Fasting,0.283860700204924,FALSE,PAT,0.0987846603753239,FALSE,OLTT,0.000113018876734715,FALSE
n-acetylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.00190877942165178,FALSE,PAT,7.86992797512534e-09,TRUE,OLTT,4.43281098313499e-13,TRUE
n-acetylputrescine,Metabolon HD4 [nt-ms],Amino Acids,Polyamine Metabolism,Fasting,0.130016130721366,FALSE,PAT,0.00630629798990668,FALSE,OLTT,0.0073029935221151,FALSE
n-acetylserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,0.175104139123443,FALSE,PAT,0.00951570081392549,FALSE,OLTT,0.27158096621904,FALSE
n-acetyltaurine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.313998111370448,FALSE,PAT,0.000652503015998269,FALSE,OLTT,0.39682562474504,FALSE
n-acetylthreonine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,0.0169493423187024,FALSE,PAT,0.207318900248416,FALSE,OLTT,4.886765697504e-08,TRUE
n-acetyltryptophan,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,3.28585650058091e-14,TRUE,PAT,2.64482247177276e-16,TRUE,OLTT,1.49448051042353e-20,TRUE
n-acetyltyrosine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,5.70854208439562e-05,TRUE,PAT,0.000272054355730428,FALSE,OLTT,6.09353927315087e-07,TRUE
n-acetylvaline,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.000779051321320434,FALSE,PAT,0.151963084684294,FALSE,OLTT,4.02834489882595e-07,TRUE
n-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,0.00653184349456798,FALSE,PAT,0.0326217066491414,FALSE,OLTT,5.72719842159105e-05,TRUE
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.0369569522331133,FALSE,PAT,7.13094206809901e-06,TRUE,OLTT,0.303474203698229,FALSE
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.751095997388979,FALSE,PAT,0.192268925820547,FALSE,OLTT,1.26696928918955e-07,TRUE
n-methyl-4-aminobutyric acid,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,0.618209463023889,FALSE,PAT,0.403743708778486,FALSE,OLTT,0.627444377789731,FALSE
n-methylpipecolate,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,Fasting,0.140732318979971,FALSE,PAT,0.0456766938190834,FALSE,OLTT,0.00888281053314227,FALSE
n-methylproline,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,9.96065419767909e-09,TRUE,PAT,0.00367586628411873,FALSE,OLTT,6.11828607165919e-07,TRUE
n-palmitoyl glycine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Glycine),Fasting,0.046521253625532,FALSE,PAT,8.74589616769373e-08,TRUE,OLTT,1.00035260327799e-12,TRUE
n1-methyl-2-pyridone-5-carboxamide,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,Fasting,1.6960173615764e-06,TRUE,PAT,0.973177078851598,FALSE,OLTT,2.19295753968274e-05,TRUE
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",Fasting,2.15569668055656e-05,TRUE,PAT,0.167117572954883,FALSE,OLTT,0.739157582779481,FALSE
"n2,n2-dimethylguanosine",Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Guanine containing",Fasting,0.0420703983209616,FALSE,PAT,0.0602071355912305,FALSE,OLTT,0.0313157384918989,FALSE
"n2,n5-diacetylornithine",Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,0.000324794080891756,FALSE,PAT,0.0286461010429598,FALSE,OLTT,0.00013475499571573,FALSE
n4-acetylcytidine,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Cytidine containing",Fasting,0.111833517916508,FALSE,PAT,0.0354744152041686,FALSE,OLTT,0.272152178465763,FALSE
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,Fasting,1.95911518671737e-11,TRUE,PAT,0.00269877587513522,FALSE,OLTT,0.000823009187916277,FALSE
n6-acetyllysine,Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,Fasting,3.64588780830581e-09,TRUE,PAT,0.1641034388441,FALSE,OLTT,1.40205169796603e-10,TRUE
n6-carbamoylthreonyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",Fasting,0.295158390035679,FALSE,PAT,0.0716138542400782,FALSE,OLTT,0.0194069012406203,FALSE
n6-succinyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",Fasting,0.437420484159151,FALSE,PAT,0.00135383160895031,FALSE,OLTT,0.152162358992871,FALSE
nicotinamide,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,Fasting,1.39130846097665e-09,TRUE,PAT,0.0105962710795224,FALSE,OLTT,0.0174514540881395,FALSE
nicotinamide riboside,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,Fasting,0.0646702446775754,FALSE,PAT,0.0310353788813656,FALSE,OLTT,0.00968407725008633,FALSE
o-acetylhomoserine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,2.6495403138587e-50,TRUE,PAT,0.000159464946981769,FALSE,OLTT,0.457958567158971,FALSE
o-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.535420936490265,FALSE,PAT,0.00292240843985356,FALSE,OLTT,0.286922553007701,FALSE
o-methylcatechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,Fasting,7.80303044979663e-79,TRUE,PAT,2.11045758701498e-09,TRUE,OLTT,7.68865139157534e-16,TRUE
o-sulfo-l-tyrosine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,Fasting,0.000666642289933737,FALSE,PAT,1.9333545643038e-10,TRUE,OLTT,0.0001416701359604,FALSE
octadecanedioate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",Fasting,1.8426762695343e-51,TRUE,PAT,5.6492529678226e-16,TRUE,OLTT,1.74903192565177e-27,TRUE
octanoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,0.000873568177004607,FALSE,PAT,8.5533382848171e-05,FALSE,OLTT,2.11549308926185e-08,TRUE
oleamide,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Amide",Fasting,0.0725104283557886,FALSE,PAT,0.0693564905766193,FALSE,OLTT,0.00345190597825893,FALSE
oleoyl ethanolamide,Metabolon HD4 [nt-ms],Lipids,Endocannabinoid,Fasting,0.000101653194120613,FALSE,PAT,1.3370612860614e-11,TRUE,OLTT,3.90429334270443e-26,TRUE
oleoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,3.4272565781269e-42,TRUE,PAT,3.94590799195657e-10,TRUE,OLTT,1.26227342527404e-18,TRUE
ornithine,Biocrates p150 [t-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,0.036732987358822,FALSE,PAT,1.71099282633271e-19,TRUE,OLTT,2.45202054292419e-12,TRUE
ornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,4.21432876932307e-05,TRUE,PAT,1.26790770387919e-13,TRUE,OLTT,2.27460939808014e-23,TRUE
orotate,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Orotate containing",Fasting,0.190948610620017,FALSE,PAT,1.16592576853144e-06,TRUE,OLTT,8.22874491695896e-15,TRUE
orotidine,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Orotate containing",Fasting,0.753462262312753,FALSE,PAT,0.0247329017695739,FALSE,OLTT,0.313666374297222,FALSE
oxalate (ethanedioate),Metabolon HD4 [nt-ms],Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,Fasting,0.000106155321177371,FALSE,PAT,7.8239995773436e-05,TRUE,OLTT,5.98441967071163e-09,TRUE
p-cresol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.000246408458653775,FALSE,PAT,0.000971190359697396,FALSE,OLTT,0.0652281156945005,FALSE
p-cresol-glucuronide,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,2.07792777190234e-09,TRUE,PAT,0.000648315792243848,FALSE,OLTT,0.886151377369156,FALSE
palmitic amide,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Amide",Fasting,0.274006943604745,FALSE,PAT,0.0757321511989629,FALSE,OLTT,0.00406404693840934,FALSE
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipids,Endocannabinoid,Fasting,0.00654298576478139,FALSE,PAT,4.0846174753018e-07,TRUE,OLTT,6.42883241378505e-12,TRUE
palmitoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,3.68403416003826e-24,TRUE,PAT,4.12501803156833e-07,TRUE,OLTT,2.67525941823584e-13,TRUE
palmitoylcholine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Choline),Fasting,5.42350699551405e-08,TRUE,PAT,1.62503159856947e-17,TRUE,OLTT,0.00168495611492966,FALSE
pantothenate,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Pantothenate and CoA Metabolism,Fasting,0.00236901460926969,FALSE,PAT,2.92356428880344e-19,TRUE,OLTT,0.000110174031591408,FALSE
paraxanthine,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,Fasting,4.43249897480295e-13,TRUE,PAT,0.274841914965079,FALSE,OLTT,7.93625963283546e-07,TRUE
pc aa c28:1,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.622361169820164,FALSE,PAT,0.000562750004624222,FALSE,OLTT,0.0665265233160764,FALSE
pc aa c30:0,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,3.17443668253917e-17,TRUE,PAT,9.28967339336922e-07,TRUE,OLTT,0.116711522629962,FALSE
pc aa c32:0,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.000599413668711806,FALSE,PAT,7.29250550701914e-09,TRUE,OLTT,0.291833041937722,FALSE
pc aa c32:1,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.199725235333156,FALSE,PAT,1.81417618466156e-06,TRUE,OLTT,2.25392047074465e-06,TRUE
pc aa c32:2,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,7.66167157274999e-51,TRUE,PAT,3.51479486184681e-10,TRUE,OLTT,0.0664983181453092,FALSE
pc aa c32:3,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,2.9709684108607e-05,TRUE,PAT,0.00236264032180989,FALSE,OLTT,0.223322646895776,FALSE
pc aa c34:1,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.0137882425663898,FALSE,PAT,2.95136334428749e-09,TRUE,OLTT,0.486311746137997,FALSE
pc aa c34:2,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.528782128376495,FALSE,PAT,6.41826258739841e-09,TRUE,OLTT,4.56933967499259e-09,TRUE
pc aa c34:3,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,5.13975677445721e-07,TRUE,PAT,5.34457448838107e-09,TRUE,OLTT,0.00351633381449508,FALSE
pc aa c34:4,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,1.9582324195555e-34,TRUE,PAT,1.45811285031192e-08,TRUE,OLTT,0.294318005107377,FALSE
pc aa c36:0,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.361095364921553,FALSE,PAT,0.000162215279766484,FALSE,OLTT,0.188438043371833,FALSE
pc aa c36:1,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,4.71440484699852e-07,TRUE,PAT,7.94081054784543e-11,TRUE,OLTT,4.43902869855692e-06,TRUE
pc aa c36:2,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,1.586994289359e-15,TRUE,PAT,9.64948133992292e-11,TRUE,OLTT,6.76860766416934e-15,TRUE
pc aa c36:3,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.818726722869402,FALSE,PAT,3.78973072167574e-11,TRUE,OLTT,3.45050886614594e-11,TRUE
pc aa c36:4,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,6.19036178032448e-10,TRUE,PAT,4.33804607888079e-08,TRUE,OLTT,0.00288087605016167,FALSE
pc aa c36:5,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.0366954070781069,FALSE,PAT,1.82369425685117e-16,TRUE,OLTT,0.0264346342326068,FALSE
pc aa c36:6,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,6.19252543818191e-19,TRUE,PAT,1.26807087732431e-10,TRUE,OLTT,0.262916367125252,FALSE
pc aa c38:0,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.263945237945516,FALSE,PAT,8.32084274133922e-10,TRUE,OLTT,0.5298076818598,FALSE
pc aa c38:3,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.0211325080435852,FALSE,PAT,2.31597337317549e-10,TRUE,OLTT,0.432006698578772,FALSE
pc aa c38:4,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,9.26710154364358e-12,TRUE,PAT,5.23876136923517e-08,TRUE,OLTT,0.253527693617772,FALSE
pc aa c38:5,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,1.9608168981229e-13,TRUE,PAT,5.86544078023073e-08,TRUE,OLTT,0.492230420981452,FALSE
pc aa c38:6,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,3.56486297050261e-28,TRUE,PAT,8.30164190654365e-06,TRUE,OLTT,0.397074074365648,FALSE
pc aa c40:1,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.181377699184539,FALSE,PAT,0.000881730376255739,FALSE,OLTT,0.0936253031200567,FALSE
pc aa c40:2,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.301086367891672,FALSE,PAT,9.97574534159674e-05,FALSE,OLTT,0.008804706994538,FALSE
pc aa c40:3,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.180591099595264,FALSE,PAT,7.71868741937417e-06,TRUE,OLTT,0.00515824443906685,FALSE
pc aa c40:4,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.000786229465199923,FALSE,PAT,1.65606998049486e-06,TRUE,OLTT,0.19830001316633,FALSE
pc aa c40:5,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,9.59911519069505e-07,TRUE,PAT,2.78023551268929e-07,TRUE,OLTT,0.417388229677861,FALSE
pc aa c40:6,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,3.9033947704614e-08,TRUE,PAT,9.64098386093386e-07,TRUE,OLTT,0.179720454085178,FALSE
pc aa c42:0,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,7.65593680768519e-06,TRUE,PAT,1.09987247508591e-06,TRUE,OLTT,0.0784399503646927,FALSE
pc aa c42:1,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.00951195449347087,FALSE,PAT,1.7596943067883e-07,TRUE,OLTT,0.0103307746879734,FALSE
pc aa c42:2,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.309594678100767,FALSE,PAT,4.67863093026932e-06,TRUE,OLTT,0.00195194912415831,FALSE
pc aa c42:4,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.239693356116904,FALSE,PAT,1.61935779435098e-06,TRUE,OLTT,0.0419672364890225,FALSE
pc aa c42:5,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.0980157557494681,FALSE,PAT,8.24517900554971e-08,TRUE,OLTT,0.318102936664984,FALSE
pc aa c42:6,Biocrates p150 [t-ms],Lipids,Diacylphosphatidylcholine,Fasting,0.0636715854213071,FALSE,PAT,3.10740648681502e-06,TRUE,OLTT,0.274030105437287,FALSE
pc ae c30:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.0988044750673672,FALSE,PAT,0.0958661511117125,FALSE,OLTT,0.13372626119292,FALSE
pc ae c32:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.092018852404526,FALSE,PAT,1.12654803656047e-05,TRUE,OLTT,0.180139299015634,FALSE
pc ae c32:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.0503579545743713,FALSE,PAT,0.031134270895543,FALSE,OLTT,0.457964125610959,FALSE
pc ae c34:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.174246972461728,FALSE,PAT,1.17194576362448e-05,TRUE,OLTT,0.10945299091293,FALSE
pc ae c34:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.0918305162733647,FALSE,PAT,1.78902146599904e-07,TRUE,OLTT,0.269126253290683,FALSE
pc ae c34:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,1.28876445978838e-05,TRUE,PAT,3.74273181928471e-11,TRUE,OLTT,0.0989994798804025,FALSE
pc ae c34:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,1.92304801604877e-05,TRUE,PAT,9.53625020075193e-06,TRUE,OLTT,0.240067320716145,FALSE
pc ae c36:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.188573303588279,FALSE,PAT,5.01944134410132e-07,TRUE,OLTT,0.452152825449325,FALSE
pc ae c36:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.0522073696030835,FALSE,PAT,7.56787277515182e-12,TRUE,OLTT,2.3022628127023e-07,TRUE
pc ae c36:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.000978201949045707,FALSE,PAT,1.62724967384029e-10,TRUE,OLTT,0.420428051704545,FALSE
pc ae c36:4,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.412864011157468,FALSE,PAT,6.70054618382735e-06,TRUE,OLTT,0.190544969349165,FALSE
pc ae c36:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.22947061937631,FALSE,PAT,1.40729452182573e-08,TRUE,OLTT,0.385648895542874,FALSE
pc ae c38:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.000896153986369571,FALSE,PAT,3.25280759330966e-07,TRUE,OLTT,0.0626871557229384,FALSE
pc ae c38:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.00152984423471946,FALSE,PAT,3.3802840050063e-06,TRUE,OLTT,0.000357847371523939,FALSE
pc ae c38:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.0202831217358231,FALSE,PAT,3.00928662802795e-06,TRUE,OLTT,0.492675123620914,FALSE
pc ae c38:4,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,5.96228013050283e-05,TRUE,PAT,1.65727714226643e-06,TRUE,OLTT,0.229170757686153,FALSE
pc ae c38:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.408812168725202,FALSE,PAT,3.39252572652134e-07,TRUE,OLTT,0.269493608517585,FALSE
pc ae c38:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.360836443615237,FALSE,PAT,1.90386829582517e-08,TRUE,OLTT,0.602320666877714,FALSE
pc ae c40:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.0166575557361469,FALSE,PAT,3.11522074667394e-07,TRUE,OLTT,0.000564712363926659,FALSE
